::genres,id,title,overview,release_date,userId,rating
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,500,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,509,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,518,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,531,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,561,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,564,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,577,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,580,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,582,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,584,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,596,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,605,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,607,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,624,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,645,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,646,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,665,3.0
comedy,4482,gazon maudit,after learning of her husbands infidelities a housewife invites an itinerant lesbian to move in with them none of their lives will ever be the same again,1995-02-08,30,4.0
comedy,4482,gazon maudit,after learning of her husbands infidelities a housewife invites an itinerant lesbian to move in with them none of their lives will ever be the same again,1995-02-08,105,3.0
comedy,4482,gazon maudit,after learning of her husbands infidelities a housewife invites an itinerant lesbian to move in with them none of their lives will ever be the same again,1995-02-08,452,2.0
comedy,4482,gazon maudit,after learning of her husbands infidelities a housewife invites an itinerant lesbian to move in with them none of their lives will ever be the same again,1995-02-08,609,1.0
horror,755,from dusk till dawn,seth gecko and his younger brother richard are on the run after a bloody bank robbery in texas they escape across the border into mexico and will be homefree the next morning when they pay off the local kingpin they just have to survive from dusk till dawn at the rendezvous point which turns out to be a hell of a strip joint,1996-01-19,436,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,18,1.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,19,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,70,4.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,73,2.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,75,1.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,119,3.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,177,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,311,0.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,349,3.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,380,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,384,1.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,390,1.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,396,4.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,463,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,468,2.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,488,4.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,507,3.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,514,1.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,543,3.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,551,4.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,564,4.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,580,2.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,624,1.5
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,646,2.0
drama,880,antonia,after world war ii antonia and her daughter danielle go back to their dutch hometown where antonias late mother has bestowed a small farm upon her there antonia settles down and joins a tightlyknit but unusual community those around her include quirky friend crooked finger wouldbe suitor bas and eventually for antonia a granddaughter and greatgranddaughter who help create a strong family of empowered women,1995-09-12,659,2.0
drama,8447,angels and insects,in victorian england wealthy patriarch sir harald alabaster invites an impoverished biologist william adamson into his home there william tries to continue his work but is distracted by alabasters seductive daughter eugenia william and eugenia begin a torrid romance but as the couple become closer the young scientist begins to realize that dark disturbing things are happening behind the closed doors of the alabaster manor,1995-09-10,624,1.0
crime,2086,nick of time,gene watson is a public accountant who arrives on a train at union station in los angeles accompanied by his 6yearold daughter lynn because of his ordinary looks he is approached by a pair of sinister people named smith and jones,1995-11-22,4,5.0
